PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,MODEL
13397,2011,119230,83,5,5,237
41500,2017,4164,53,17,5,237
23660,2014,47604,119,25,5,237
21662,2014,61567,438,18,5,237
26888,2015,32374,192,21,5,237
23500,2013,51537,395,17,5,237
18467,2014,53488,1622,22,5,237
17950,2013,41686,395,19,5,237
19898,2010,38695,600,5,5,237
31890,2015,82438,220,22,5,237
29900,2017,12,296,33,5,237
38694,2017,16250,65,1,5,237
25596,2014,36707,59,14,5,237
18950,2012,53859,106,14,5,237
34299,2015,26799,912,17,5,237
17589,2016,16716,335,9,5,237
28000,2013,63789,70,9,5,237
27207,2014,42900,5,5,5,237
38868,2017,14835,238,1,5,237
11402,2007,133826,105,9,5,237
18000,2013,108478,366,9,5,237
11437,2012,69059,1845,9,5,237
14000,2012,42055,607,1,5,237
24797,2015,28914,176,10,5,237
24498,2015,27798,65,21,5,237
142789,2012,22586,404,19,5,235
19499,2014,8882,324,10,5,235
20991,2014,19005,624,36,5,235
24969,2015,40997,336,9,5,235
24995,2015,9626,188,1,5,235
38577,2017,4692,416,22,5,235
22550,2008,72944,301,21,5,235
27990,2011,85468,391,21,5,235
13995,2004,112456,482,5,5,235
20997,2002,82588,501,16,5,235
40720,2013,17134,308,17,5,235
35995,2015,55585,420,3,5,235
36750,2014,26300,251,35,5,235
12995,2008,67800,213,1,5,235
19599,2014,47196,505,18,5,235
21981,2015,22332,357,35,5,235
9987,2006,93628,50,19,5,235
6999,2007,141397,1793,29,5,235
16800,2011,76450,158,30,5,235
7985,2007,144204,61,32,5,235
29999,2015,48057,239,18,5,235
13508,2008,108487,338,22,5,235
19989,2011,65649,442,14,5,235
26681,2013,29515,397,18,5,235
12995,2011,116250,307,28,5,235
14900,2011,94660,42,14,5,235
46999,2014,30397,337,5,5,235
38950,2015,44092,434,21,5,235
44500,2016,18612,395,5,5,235
31900,2016,6341,159,5,5,235
36995,2016,4802,38,10,5,235
30395,2016,16298,615,21,5,235
42900,2017,5723,94,1,5,235
41499,2017,4837,494,17,5,235
25330,2014,46524,36,18,5,235
27300,2014,31206,317,19,5,235
28977,2014,38924,328,9,5,235
36998,2014,13934,536,9,5,235
32497,2014,15551,105,2,5,235
38988,2015,29983,276,18,5,235
20500,2014,49901,363,38,5,235
21995,2014,29955,36,5,5,235
24795,2015,37211,335,1,5,235
16995,2012,99750,340,28,5,235
21864,2014,49342,151,1,5,235
21645,2014,28525,466,29,5,235
15999,2015,68599,1200,14,5,235
15999,2014,57477,342,19,5,235
22997,2013,24325,249,2,5,235
71997,2016,9126,561,5,5,235
14795,2012,91833,106,19,5,235
49154,2016,15915,228,6,5,235
33900,2017,4476,31,9,5,235
20893,2014,38878,298,10,5,235
8500,2008,139000,335,5,5,235
34218,2013,39056,176,27,5,235
34291,2015,22754,394,19,5,235
29455,2016,17440,25,35,5,235
23953,2016,17014,23,5,5,235
25997,2017,5653,1817,2,5,235
34895,2013,73783,618,15,5,235
35900,2013,36990,268,9,5,235
69694,2017,14509,339,2,5,235
23999,2013,56741,1190,14,5,235
31990,2014,58420,81,15,5,235
24979,2014,69379,308,13,5,235
17995,2011,80660,535,1,5,235
33960,2014,67124,40,29,5,235
40950,2016,13106,16,17,5,235
21991,2013,68427,50,41,5,235
18488,2014,35918,348,9,5,235
16600,2014,47118,180,1,5,235
16297,2015,24294,144,18,5,235
18888,2012,75344,1562,6,5,235
33989,2015,42592,510,3,5,235
36000,2017,19397,183,30,5,235
27000,2014,16724,175,17,5,235
37000,2017,15516,329,2,5,235
33998,2015,31597,394,15,5,235
38988,2014,19535,458,17,5,235
30999,2014,54720,230,41,5,235
47575,2015,18155,129,14,5,235
29000,2014,54062,53,19,5,235
56830,2017,9264,21,2,5,235
34798,2014,38509,579,28,5,235
12950,2008,102158,642,12,5,235
11900,2008,121453,615,1,5,235
8800,2006,100189,415,9,5,235
34500,2015,36296,417,34,5,235
17219,2013,79042,53,31,5,235
32977,2017,7396,633,28,5,235
35991,2017,6289,508,6,5,235
11995,2008,111098,221,42,5,235
12999,2008,119006,53,15,5,235
6000,2005,158726,511,30,5,235
19900,2014,84925,42,19,5,235
16981,2012,73562,26,29,5,235
15258,2012,84347,21,1,5,235
25993,2015,41063,59,15,5,235
33495,2014,53378,32,5,5,235
41991,2016,13062,392,10,5,235
36824,2015,28823,235,12,5,235
21944,2013,59838,439,22,5,235
15995,2007,132746,525,11,5,235
6490,2004,58299,83,1,5,235
11750,2012,74801,335,4,5,235
20990,2015,13552,391,2,5,235
15451,2014,38846,433,5,5,235
30475,2017,17975,144,14,5,235
11100,2012,60749,864,9,5,235
20999,2016,43912,192,27,5,235
18999,2015,32888,359,1,5,235
20995,2015,65794,27,31,5,235
27411,2015,26498,1863,21,5,235
30995,2017,18,145,1,5,235
5997,2003,105019,233,13,5,235
21698,2016,10799,361,3,5,235
3900,2004,152947,578,17,5,234
6999,2006,107586,556,9,5,234
4999,2006,154000,366,5,5,234
16400,2010,68459,440,5,5,234
41999,2017,6010,42,1,5,234
47881,2015,22460,1122,18,5,234
31721,2014,52815,32,5,5,234
27995,2014,48112,440,9,5,234
42997,2015,35351,362,22,5,234
32983,2015,46464,174,6,5,234
25777,2013,41505,444,14,5,234
31500,2014,23718,310,10,5,234
24995,2009,41679,25,5,5,234
36488,2014,22150,741,18,5,234
49650,2016,10944,395,24,5,234
29967,2016,21523,421,1,5,234
28900,2016,28730,89,28,5,234
25900,2014,45313,636,24,5,234
38950,2016,15034,233,2,5,234
22995,2014,59216,26,15,5,234
16890,2014,21356,167,5,5,234
18650,2016,15684,597,12,5,234
3990,2002,152103,285,18,5,234
9876,2009,93336,421,5,5,234
19015,2011,61700,421,29,5,234
44999,2014,50705,508,9,5,234
53998,2017,2143,217,17,5,234
57999,2017,4628,295,1,5,234
32850,2013,42220,81,19,5,234
14988,2007,67005,167,5,5,234
47296,2017,275,310,19,5,234
29588,2014,53709,243,9,5,234
42977,2016,12455,201,17,5,234
13790,2007,60450,30,15,5,234
4535,2005,89035,313,1,5,234
23999,2011,76513,307,11,5,234
22990,2012,45050,201,14,5,234
22900,2011,56788,315,10,5,234
13800,2014,29031,32,1,5,234
30977,2017,2954,315,5,5,234
25971,2015,12782,432,21,5,234
27690,2017,7804,417,17,5,234
27097,2016,12708,82,36,5,234
15999,2014,14294,557,11,5,233
42949,2015,23902,398,9,5,233
16999,2012,94320,362,1,5,233
15977,2012,92963,513,47,5,233
6991,2006,160687,331,5,5,233
17792,2011,56168,1950,17,5,233
10991,2006,141799,436,9,5,233
20995,2011,41168,317,3,5,233
42993,2014,34441,88,23,5,233
20347,2012,39503,128,19,5,233
20950,2009,68409,340,14,5,233
37495,2016,8945,321,9,5,233
26995,2014,48093,90,1,5,233
24490,2014,40508,87,10,5,233
22888,2014,61881,796,17,5,233
34950,2014,27334,77,12,5,233
39479,2015,42845,205,41,5,233
24498,2013,42228,81,1,5,233
8995,2008,84684,391,1,5,233
6999,2006,137035,380,9,5,233
39500,2015,31245,48,5,5,233
25995,2015,46087,42,15,5,233
20388,2015,21400,47,24,5,233
64950,2015,8537,1954,18,5,233
16498,2011,120010,567,27,5,233
24987,2015,64495,1502,2,5,233
25988,2014,50658,61,5,5,233
46982,2016,7192,98,16,5,233
31540,2017,8841,55,22,5,233
15818,2014,48758,81,1,5,233
33495,2015,40915,1563,19,5,233
33988,2014,31232,178,5,5,233
46988,2015,35420,354,27,5,233
29494,2015,54997,392,22,5,233
25000,2014,39235,26,5,5,233
19793,2013,56877,657,5,5,233
35900,2015,46021,198,29,5,233
38597,2016,20017,570,22,5,233
38995,2016,31647,61,38,5,233
30650,2015,38647,336,42,5,233
14655,2008,57198,342,25,5,233
5988,2007,141277,414,4,5,233
33500,2017,898,70,9,5,233
6000,2008,107975,189,9,5,233
20885,2016,39277,45,19,5,233
17900,2014,27017,229,24,5,233
14495,2014,74540,722,14,5,233
16800,2013,5822,85,1,5,232
8977,2009,134790,444,12,5,231
9995,2009,118164,59,2,5,231
54980,2018,502,104,5,5,231
13950,2008,79467,233,5,5,231
42777,2018,9870,192,28,5,231
37995,2015,33207,70,29,5,231
20950,2014,25306,416,9,5,231
20975,2014,34730,1284,4,5,231
26995,2014,47896,551,1,5,231
22250,2015,31456,1136,5,5,231
33498,2015,30908,1820,38,5,231
11750,2008,111000,158,17,5,231
9999,2009,116692,201,9,5,231
10187,2007,118348,324,42,5,231
30930,2017,4416,272,38,5,231
5495,2000,85329,384,19,5,230
18884,2002,76623,21,1,5,228
12995,2011,95517,482,31,5,228
72879,2017,6200,83,16,5,228
37877,2015,28014,1770,10,5,227
9695,2008,99651,158,3,5,226
18552,2011,64347,81,9,5,223
12200,2008,86909,298,16,5,223
31980,2014,42000,40,1,5,223
22495,2014,33192,316,14,5,223
32800,2015,42795,343,5,5,223
16999,2014,59233,1082,19,5,223
17547,2014,11280,10,9,5,221
10299,2007,112028,335,3,5,221
7900,2008,160521,629,11,5,221
6988,2006,161000,59,5,5,221
36600,2017,3298,1161,5,5,221
40588,2017,4686,59,9,5,221
22956,2008,114400,58,27,5,221
54895,2017,2707,195,9,5,221
12950,2009,84178,938,9,5,221
15000,2011,39267,163,16,5,221
11300,2010,103637,61,2,5,221
13995,2011,54814,319,17,5,221
8444,2010,95338,129,19,5,221
5995,2001,180452,934,11,5,221
3999,2003,145567,1239,19,5,221
5670,2003,99277,398,17,5,221
52500,2018,4515,47,14,5,221
38900,2016,341,364,2,5,221
43997,2017,6035,954,9,5,221
25900,2016,35612,227,31,5,221
41500,2017,7805,176,31,5,221
38950,2017,6894,1620,7,5,221
45940,2017,4078,89,28,5,221
37900,2017,6198,556,5,5,221
22995,2014,65914,395,28,5,221
28995,2014,29999,48,32,5,221
29996,2014,35008,528,27,5,221
28900,2015,51928,387,10,5,221
7996,2008,99663,82,15,5,221
36800,2014,25692,64,19,5,221
33900,2014,23957,199,1,5,221
36386,2015,22808,151,16,5,221
27950,2014,61347,596,2,5,221
17995,2014,60398,259,14,5,221
23850,2014,35295,402,35,5,221
20900,2015,45802,29,18,5,221
22895,2014,21093,70,1,5,221
25499,2014,43390,81,9,5,221
19999,2014,22771,551,10,5,221
16852,2012,50799,223,28,5,221
39686,2014,65390,318,9,5,221
41000,2014,34795,423,5,5,221
28900,2014,76705,1356,22,5,221
10488,2007,135515,174,40,5,221
32995,2012,50022,385,28,5,221
13960,2009,60769,426,9,5,221
4995,2001,162692,617,10,5,221
34000,2016,20423,197,20,5,221
18888,2011,55489,38,9,5,221
9999,2009,96245,98,14,5,221
11999,2008,122970,384,10,5,221
37150,2016,34015,351,18,5,221
27000,2015,59922,157,1,5,221
20962,2013,57404,201,16,5,221
18495,2012,27871,80,17,5,221
22975,2014,29595,1737,16,5,221
18950,2015,35153,224,9,5,221
19477,2012,57032,316,29,5,221
29987,2017,4483,559,11,5,221
27944,2016,15969,233,31,5,221
40139,2017,6509,380,15,5,221
31577,2014,48352,271,10,5,221
33871,2014,36900,151,14,5,221
27555,2014,49945,129,5,5,221
32000,2015,26556,1094,10,5,221
29499,2016,11627,813,2,5,221
37944,2016,15197,82,11,5,221
41990,2017,6391,396,17,5,221
31900,2013,74003,632,1,5,221
29999,2014,87913,380,22,5,221
55997,2009,27087,396,2,5,221
77888,2009,30146,640,10,5,221
14500,2014,59843,207,16,5,221
16400,2014,26150,30,10,5,221
13200,2014,64067,157,14,5,221
16295,2014,21703,367,30,5,221
10995,2010,63141,590,18,5,221
15488,2012,62461,238,29,5,221
18999,2014,43493,513,5,5,221
16988,2012,41108,1825,21,5,221
22987,2011,56975,617,1,5,221
23900,2014,40362,59,28,5,221
36673,2017,15197,32,32,5,221
42323,2017,9312,123,24,5,221
42658,2017,21,177,14,5,221
25799,2014,51811,86,27,5,221
48583,2015,26616,447,16,5,221
38557,2014,49551,67,21,5,221
43950,2016,10853,190,11,5,221
39900,2015,18641,76,1,5,221
42995,2015,26221,1168,19,5,221
23477,2014,40983,1416,29,5,221
25582,2015,48849,432,18,5,221
25865,2014,27306,328,14,5,221
21834,2014,72425,380,1,5,221
16898,2012,89723,113,21,5,221
19961,2012,76052,167,5,5,221
17402,2012,105489,152,17,5,221
25128,2014,33630,102,19,5,221
46000,2017,5148,335,35,5,221
31802,2014,42577,367,2,5,221
43500,2017,5817,81,21,5,221
24991,2012,31662,456,14,5,221
10995,2007,122876,106,19,5,221
7990,2004,145800,202,9,5,221
8996,2009,67193,296,8,5,221
4544,2005,112534,315,30,5,221
19700,2017,25995,172,17,5,221
15590,2014,18713,340,9,5,221
16444,2016,43695,71,1,5,221
14995,2013,65197,518,31,5,221
16999,2017,11278,202,41,5,221
16895,2015,35158,81,1,5,221
7499,2012,92454,192,9,5,221
11488,2013,68609,322,17,5,221
5998,2004,62000,167,29,5,221
10997,2011,85636,360,5,5,221
12550,2012,83712,335,9,5,221
11999,2010,91158,67,21,5,221
20949,2014,23086,81,23,5,221
33984,2017,1923,87,5,5,221
26747,2015,32661,254,19,5,221
19500,2010,47828,443,12,5,221
15407,2010,86962,437,5,5,221
10720,2007,133936,129,24,5,221
8988,2005,129521,105,17,5,221
15967,2010,49555,174,11,5,221
29976,2008,39420,25,16,5,220
48000,2015,30347,177,9,5,220
25785,2014,41768,1606,14,5,220
22995,2014,26088,298,9,5,220
9510,2008,94841,388,5,5,220
9990,2008,82129,639,1,5,220
7999,2011,137288,301,22,5,220
7999,2008,152555,331,14,5,220
14999,2008,69711,36,1,5,220
16991,2006,63006,336,3,5,220
22650,2009,70746,137,1,5,220
46995,2018,11761,104,9,5,220
43000,2017,10291,229,19,5,220
29800,2015,49743,587,10,5,220
43714,2017,1159,80,10,5,220
23997,2014,36261,172,15,5,220
18924,2011,50726,322,22,5,220
38488,2017,4321,87,15,5,220
36463,2017,4520,26,18,5,220
38441,2017,5,341,16,5,220
27995,2014,67790,220,17,5,220
27000,2014,59021,282,31,5,220
30994,2014,51664,1136,20,5,220
33595,2014,45441,328,5,5,220
27871,2014,28968,193,21,5,220
30000,2014,42298,122,1,5,220
29751,2014,37570,289,14,5,220
22995,2015,32615,592,32,5,220
27995,2014,28805,493,1,5,220
22995,2015,39739,46,1,5,220
19000,2014,34053,225,5,5,220
23995,2014,17935,1654,9,5,220
20405,2014,48215,80,1,5,220
30900,2014,32194,150,1,5,220
27895,2014,43204,463,26,5,220
13980,2012,75190,81,2,5,220
17988,2012,66037,104,5,5,220
16995,2012,52895,394,7,5,220
39500,2014,18876,331,11,5,220
18400,2007,61724,61,2,5,220
24888,2013,43411,1292,16,5,220
23995,2015,28737,237,18,5,220
23700,2015,29735,167,5,5,220
26200,2015,37363,169,16,5,220
21995,2011,70146,418,9,5,220
22000,2012,74308,220,16,5,220
12950,2010,52167,308,18,5,220
18887,2014,37095,331,9,5,220
25798,2016,28741,460,15,5,220
5450,2006,101178,48,18,5,220
15995,2015,70204,1238,19,5,220
18190,2015,38222,193,5,5,220
26901,2013,38132,320,1,5,220
29500,2015,43465,180,17,5,220
27860,2014,48507,313,1,5,220
45995,2017,7967,308,30,5,220
36878,2016,13507,158,9,5,220
24259,2013,65460,853,23,5,220
12950,2007,106504,158,10,5,220
12350,2011,42540,239,1,5,220
146554,2015,9095,81,18,5,220
18000,2014,49360,52,21,5,220
23438,2014,24319,213,28,5,220
18500,2014,31550,295,5,5,220
13594,2015,29119,1063,14,5,220
30995,2012,92559,136,9,5,220
34479,2015,44627,199,5,5,220
37845,2017,8572,342,15,5,220
32477,2015,20886,201,19,5,220
34775,2015,22548,259,1,5,220
16998,2013,89998,167,9,5,220
21950,2014,60510,229,5,5,220
40508,2014,39028,43,9,5,220
39333,2015,25479,58,5,5,220
56570,2017,9541,178,27,5,220
54987,2017,4487,341,1,5,220
24688,2011,68907,222,3,5,220
23988,2011,93927,132,16,5,220
17730,2014,73048,387,1,5,220
33990,2016,23198,152,28,5,220
26624,2015,47140,624,16,5,220
38888,2016,30812,181,9,5,220
31775,2014,47240,297,9,5,220
39885,2016,15620,27,41,5,220
43000,2017,9437,422,14,5,220
11991,2003,67153,140,15,5,220
27998,2012,55935,238,1,5,220
18900,2012,100233,369,28,5,220
13996,2008,139155,359,2,5,220
15900,2009,118977,92,10,5,220
4500,2003,222529,169,19,5,220
19669,2015,33621,100,2,5,220
12900,2014,20048,348,21,5,220
8995,2009,78864,78,29,5,220
15700,2013,61372,81,28,5,220
22997,2014,19242,395,1,5,220
21995,2014,39450,297,1,5,220
8995,2008,65500,5,29,5,220
10999,2007,103198,153,28,5,220
22493,2017,5,63,6,5,220
19670,2013,48701,125,10,5,219
20980,2012,61373,167,11,5,219
25991,2014,59155,618,19,5,219
8990,2005,91038,360,1,5,219
43988,2014,43266,468,3,5,219
44692,2017,7652,355,8,5,219
17500,2014,25767,170,27,5,218
15990,2014,20251,525,17,5,218
19995,2014,6776,192,9,5,218
16750,2014,15967,165,1,5,218
7999,2005,92327,629,1,5,218
37975,2017,3857,609,19,5,218
33905,2017,3441,1253,1,5,218
34985,2017,15085,325,21,5,218
18995,2004,52960,531,38,5,218
49999,2014,31615,99,12,5,218
39500,2014,35339,596,18,5,218
45990,2015,41559,364,1,5,218
42975,2014,19232,182,9,5,218
18991,2012,70708,433,7,5,218
17902,2012,76671,428,18,5,218
14415,2008,75297,57,4,5,218
16911,2015,57863,153,9,5,218
18222,2015,51000,258,38,5,218
19996,2014,41546,1547,14,5,218
20888,2013,20888,48,3,5,218
22891,2014,70460,111,3,5,218
10905,2007,59643,176,28,5,218
9995,2008,95469,300,17,5,218
7199,2008,130894,21,2,5,218
5995,2008,147000,58,12,5,218
7490,2011,96363,298,19,5,218
16001,2011,55804,94,17,5,218
8998,2009,123386,494,9,5,218
15995,2011,55155,488,19,5,218
11974,2011,72945,161,4,5,218
10499,2011,94771,43,15,5,218
11171,2009,86274,301,4,5,218
10400,2007,73517,1423,19,5,218
39755,2012,45427,620,31,5,218
10887,2006,81502,178,1,5,218
13888,2008,70435,186,28,5,218
36996,2014,25577,21,5,5,218
37996,2015,25638,931,16,5,218
22995,2012,64710,566,29,5,218
20990,2011,63830,118,5,5,218
19064,2011,90625,243,15,5,218
20490,2011,49945,93,5,5,218
4500,2005,146400,384,2,5,218
8987,2003,95269,96,19,5,218
39494,2013,56192,392,1,5,218
42991,2014,44631,1230,2,5,218
45598,2017,6434,229,2,5,218
36750,2015,23206,429,1,5,218
31988,2015,31088,296,5,5,218
34500,2015,13916,445,21,5,218
40975,2017,2822,246,1,5,218
27500,2015,68163,1651,5,5,218
20950,2016,62810,779,14,5,218
21998,2014,40859,333,18,5,218
22998,2014,28123,318,17,5,218
21999,2014,18769,390,29,5,218
46998,2015,37971,46,27,5,218
15780,2011,100474,176,38,5,218
20688,2012,36364,32,11,5,218
21999,2011,76446,345,11,5,218
45090,2017,4914,81,9,5,218
24996,2016,27742,318,29,5,218
21950,2016,36019,333,9,5,218
35900,2017,6848,240,9,5,218
44000,2017,9529,25,1,5,218
39995,2016,15110,342,10,5,218
28990,2014,30235,961,1,5,218
27995,2014,45710,104,18,5,218
30985,2014,31225,483,5,5,218
32989,2014,20302,313,6,5,218
28895,2014,31465,317,5,5,218
31841,2014,22079,25,43,5,218
21607,2014,51360,54,1,5,218
11154,2008,80233,326,3,5,218
29980,2014,22000,645,5,5,218
30995,2014,46259,76,3,5,218
36804,2014,27142,202,5,5,218
20995,2014,62284,366,17,5,218
27495,2014,24335,135,1,5,218
28900,2014,48179,384,10,5,218
24000,2014,26480,245,1,5,218
20694,2014,22210,158,1,5,218
24871,2015,21352,299,2,5,218
25209,2014,35620,325,9,5,218
25500,2014,12080,503,22,5,218
17991,2012,50627,340,28,5,218
32123,2014,39800,188,16,5,218
28500,2014,46446,26,28,5,218
24250,2014,35179,399,9,5,218
23700,2013,34973,105,15,5,218
24888,2014,44902,205,1,5,218
24738,2014,48751,437,12,5,218
23995,2015,26599,363,2,5,218
20950,2013,51719,335,18,5,218
21977,2014,27849,259,15,5,218
20999,2014,46394,5,1,5,218
13999,2013,73526,439,22,5,218
18450,2013,50723,351,36,5,218
25598,2014,15874,205,18,5,218
16135,2011,69328,220,5,5,218
41997,2014,66026,400,29,5,218
32499,2012,58815,224,19,5,218
4995,2003,151884,1385,19,5,218
24470,2014,38399,328,2,5,218
20180,2013,56206,193,1,5,218
16919,2010,87122,310,29,5,218
27551,2015,24097,192,28,5,218
51000,2017,5270,308,9,5,218
29995,2014,26220,99,16,5,218
22393,2014,43217,638,19,5,218
18350,2012,43850,422,22,5,218
23900,2015,28596,104,5,5,218
30995,2015,10489,380,5,5,218
42750,2017,7928,439,25,5,218
38114,2017,3015,75,21,5,218
35000,2017,5598,176,2,5,218
22578,2014,25015,366,9,5,218
8791,2008,92722,220,10,5,218
7276,2008,135974,554,1,5,218
34888,2015,15468,385,18,5,218
24760,2010,75592,202,19,5,218
23687,2015,26069,556,10,5,218
23623,2015,26551,46,9,5,218
4500,2006,117359,120,28,5,218
17977,2013,58764,300,1,5,218
18000,2015,44556,25,11,5,218
21750,2015,8843,483,11,5,218
21895,2016,33530,355,5,5,218
55986,2017,15275,227,14,5,218
68240,2017,6890,71,10,5,218
33690,2014,50390,516,9,5,218
54900,2016,26045,104,19,5,218
29750,2014,37897,131,10,5,218
31990,2014,44902,1688,24,5,218
38950,2014,39222,568,19,5,218
26995,2013,72495,569,5,5,218
40167,2015,25681,195,27,5,218
32000,2014,52082,261,30,5,218
33999,2015,22220,348,21,5,218
25500,2013,42564,1082,11,5,218
18980,2011,64567,1943,28,5,218
29995,2014,38649,431,5,5,218
28971,2014,27820,178,28,5,218
20995,2011,64380,99,9,5,218
56995,2017,13224,528,9,5,218
39995,2017,13175,423,30,5,218
36997,2016,11100,354,5,5,218
36055,2017,18300,5,1,5,218
42170,2017,1000,213,17,5,218
29899,2016,23265,380,19,5,218
23988,2013,71449,18,16,5,218
45981,2015,25857,195,36,5,218
13200,2011,30031,,9,5,218
41500,2005,49184,395,10,5,218
138991,2014,21710,254,15,5,218
109500,2013,33970,325,1,5,218
60734,2008,66755,83,22,5,218
30980,2017,2078,61,33,5,218
17000,2014,39528,238,21,5,218
17950,2015,29071,158,10,5,218
20480,2015,32174,110,1,5,218
14904,2014,45308,159,36,5,218
19999,2016,4328,45,5,5,218
17397,2015,12213,129,2,5,218
24500,2014,37631,59,1,5,218
4888,2004,145862,172,29,5,218
16968,2014,29784,53,16,5,218
12988,2011,104158,341,5,5,218
11444,2009,89445,324,31,5,218
8991,2009,138812,335,14,5,218
23995,2013,79594,58,29,5,218
24995,2012,54656,533,29,5,218
21990,2014,49309,574,16,5,218
27888,2014,49309,81,3,5,218
23601,2014,63000,501,1,5,218
30865,2014,32543,505,10,5,218
38985,2017,13765,1513,5,5,218
44494,2017,2212,1890,31,5,218
42495,2017,5358,215,1,5,218
38577,2017,13931,35,24,5,218
39995,2017,11099,512,5,5,218
30975,2014,53683,94,32,5,218
51000,2017,4747,484,6,5,218
20995,2013,87182,40,9,5,218
45494,2017,4698,331,9,5,218
17999,2011,58649,88,38,5,218
51995,2014,30884,342,18,5,218
33990,2014,47954,21,5,5,218
41695,2014,16803,316,2,5,218
41997,2014,36442,1606,3,5,218
55994,2017,4559,291,31,5,218
57900,2017,4589,307,29,5,218
14000,2010,119541,167,9,5,218
16990,2010,71000,285,18,5,218
10555,2007,120720,551,3,5,218
24885,2014,35789,29,17,5,218
27970,2015,35860,25,18,5,218
21494,2013,66148,21,28,5,218
27995,2015,24712,512,18,5,218
18634,2013,67447,137,32,5,218
4395,2006,154544,168,3,5,218
17844,2012,64588,81,24,5,218
13494,2011,112797,219,40,5,218
14974,2011,68257,243,25,5,218
34995,2015,47527,392,29,5,218
33882,2015,40883,370,17,5,218
34500,2015,35675,600,22,5,218
34995,2015,18540,293,38,5,218
32599,2016,68134,554,11,5,218
33993,2015,32520,603,21,5,218
27330,2014,59999,1290,19,5,218
33990,2015,31280,63,16,5,218
12658,2006,60396,1093,9,5,218
4997,2005,126973,760,18,5,218
25998,2013,55245,394,2,5,218
15900,2010,115464,381,17,5,218
17000,2009,105277,333,21,5,218
15500,2009,97139,1593,10,5,218
4500,2007,117991,134,5,5,218
5980,2004,77304,428,9,5,218
14530,2014,42573,1618,5,5,218
18507,2017,28701,158,1,5,218
13899,2014,18857,616,18,5,218
18395,2017,29283,28,16,5,218
12990,2014,31777,238,35,5,218
6402,2008,125174,48,5,5,218
2500,2008,160119,229,9,5,218
16995,2011,32713,522,41,5,218
20990,2014,67775,587,1,5,218
10995,2011,88685,340,29,5,218
9130,2011,105817,1812,17,5,218
12995,2013,77271,61,9,5,218
23870,2015,16479,331,5,5,218
18566,2014,42613,192,18,5,218
18991,2014,36077,177,33,5,218
14991,2014,37469,106,9,5,218
17497,2015,21098,331,23,5,218
19391,2014,10852,176,9,5,218
17499,2015,29973,403,28,5,218
31588,2015,31244,265,1,5,218
29997,2015,18234,323,5,5,218
20995,2015,44172,388,22,5,218
21000,2015,37490,550,9,5,218
15772,2012,76678,185,9,5,218
12986,2007,75317,959,19,5,218
13900,2010,54542,916,9,5,218
19295,2012,73342,324,10,5,218
15000,2010,72385,206,9,5,216
34900,2017,4553,437,2,5,216
36900,2014,49102,341,6,5,216
19988,2015,56470,1170,1,5,216
19750,2015,65186,422,21,5,216
9900,2007,108000,227,34,5,216
8495,2007,115486,331,5,5,216
18759,2012,65518,247,15,5,216
10700,2009,63385,98,28,5,216
12995,2010,101605,59,1,5,216
6990,2006,178877,109,9,5,216
20785,2011,33796,193,36,5,216
51000,2017,4377,434,17,5,216
34855,2013,70066,227,33,5,216
27730,2014,58817,48,1,5,216
25622,2016,37791,509,5,5,216
26995,2014,44184,821,9,5,216
36497,2014,38010,1405,21,5,216
29993,2014,49098,395,10,5,216
29890,2014,38035,121,14,5,216
23995,2015,52177,316,36,5,216
26195,2015,31442,311,14,5,216
25950,2014,23072,58,9,5,216
25770,2014,27997,131,14,5,216
32500,2015,28445,88,15,5,216
21995,2014,51959,36,16,5,216
28995,2014,49511,67,21,5,216
18975,2013,59878,94,16,5,216
24985,2014,27952,169,1,5,216
21995,2013,37743,182,17,5,216
23544,2014,25673,1079,38,5,216
24500,2014,35553,590,17,5,216
21095,2015,46339,1532,16,5,216
16365,2013,84013,10,9,5,216
28499,2012,77255,1194,28,5,216
12494,2010,95279,223,1,5,216
21900,2012,89979,81,17,5,216
9795,2007,92839,285,1,5,216
22988,2014,55473,419,28,5,216
30477,2014,31307,128,9,5,216
8900,2010,85470,369,27,5,216
18900,2012,43071,329,1,5,216
34250,2015,40261,293,16,5,216
6995,2007,145975,1572,35,5,216
29499,2015,38903,36,10,5,216
14996,2011,99456,53,2,5,216
25995,2014,36848,566,19,5,216
157995,2015,10756,5,27,5,216
20999,2016,9106,239,22,5,216
15900,2014,35471,219,5,5,216
20500,2014,17459,975,14,5,216
23495,2012,43098,281,17,5,216
36000,2017,7531,485,5,5,216
37600,2017,4186,205,5,5,216
44845,2017,4771,1896,1,5,216
39990,2014,47512,388,29,5,216
50995,2014,30075,308,5,5,216
39700,2016,45798,1594,9,5,216
32899,2014,51502,623,36,5,216
18999,2010,54992,185,5,5,216
31900,2015,47265,653,8,5,216
23995,2014,44324,1816,9,5,216
25500,2014,34659,394,16,5,216
24999,2015,33989,506,5,5,216
7942,2007,134201,661,15,5,216
31587,2015,51703,363,6,5,216
27998,2014,50450,358,5,5,216
6792,2005,103032,42,12,5,216
6400,2005,115275,629,19,5,216
14599,2014,23019,485,4,5,216
18999,2016,25228,496,19,5,216
13500,2015,45271,421,5,5,216
28986,2017,25164,616,28,5,216
15977,2014,34340,1027,1,5,216
14499,2015,4777,321,3,5,216
17990,2017,22648,509,10,5,216
9327,2009,76556,1257,29,5,216
9987,2008,68230,553,6,5,216
